experiment_id,ingredient_id,calories,calories,protein_g,protein_g,total_fat_g,total_fat_g,total_carbohydrate_g,total_carbohydrate_g
17,114,1095.0,118.0,13.0,0.0,58.0,0.0,,30.0
17,114,1095.0,120.0,13.0,6.4,58.0,6.4,,9.6
17,115,700.0,950.0,0.0,18.0,68.0,60.0,,90.0
17,115,700.0,118.0,0.0,0.0,68.0,0.0,,30.0
17,115,700.0,120.0,0.0,6.4,68.0,6.4,,9.6
17,116,90.0,950.0,0.0,18.0,0.0,60.0,,90.0
17,116,90.0,118.0,0.0,0.0,0.0,0.0,,30.0
17,116,90.0,120.0,0.0,6.4,0.0,6.4,,9.6
17,117,0.0,950.0,0.0,18.0,0.0,60.0,,90.0
17,117,0.0,118.0,0.0,0.0,0.0,0.0,,30.0
17,117,0.0,120.0,0.0,6.4,0.0,6.4,,9.6
17,118,50.0,950.0,3.0,18.0,2.5,60.0,,90.0
17,118,50.0,118.0,3.0,0.0,2.5,0.0,,30.0
17,118,50.0,120.0,3.0,6.4,2.5,6.4,,9.6
18,119,588.0,717.0,4.1,0.9,33.6,81.0,,0.1
18,119,588.0,115.0,4.1,3.5,33.6,10.0,,4.5
18,119,588.0,480.0,4.1,15.0,33.6,40.0,,20.0
18,120,320.0,717.0,2.6,0.9,17.9,81.0,,0.1
18,120,320.0,115.0,2.6,3.5,17.9,10.0,,4.5
18,120,320.0,480.0,2.6,15.0,17.9,40.0,,20.0
18,121,193.0,717.0,3.8,0.9,11.5,81.0,,0.1
18,121,193.0,115.0,3.8,3.5,11.5,10.0,,4.5
18,121,193.0,480.0,3.8,15.0,11.5,40.0,,20.0
18,122,140.0,717.0,3.0,0.9,9.4,81.0,,0.1
18,122,140.0,115.0,3.0,3.5,9.4,10.0,,4.5
18,122,140.0,480.0,3.0,15.0,9.4,40.0,,20.0
18,123,45.0,717.0,0.8,0.9,4.5,81.0,,0.1
18,123,45.0,115.0,0.8,3.5,4.5,10.0,,4.5
18,123,45.0,480.0,0.8,15.0,4.5,40.0,,20.0
19,124,360.0,825.0,60.0,105.0,6.0,42.5,,0.0
19,124,360.0,154.0,60.0,4.0,6.0,0.2,,35.0
19,124,360.0,444.0,60.0,4.5,6.0,16.0,,80.0
19,125,140.0,825.0,2.0,105.0,0.0,42.5,,0.0
19,125,140.0,154.0,2.0,4.0,0.0,0.2,,35.0
19,125,140.0,444.0,2.0,4.5,0.0,16.0,,80.0
19,126,60.0,825.0,1.0,105.0,0.0,42.5,,0.0
19,126,60.0,154.0,1.0,4.0,0.0,0.2,,35.0
19,126,60.0,444.0,1.0,4.5,0.0,16.0,,80.0
19,127,250.0,825.0,2.0,105.0,15.0,42.5,,0.0
19,127,250.0,154.0,2.0,4.0,15.0,0.2,,35.0
19,127,250.0,444.0,2.0,4.5,15.0,16.0,,80.0
19,128,540.0,825.0,12.0,105.0,39.0,42.5,,0.0
19,128,540.0,154.0,12.0,4.0,39.0,0.2,,35.0
19,128,540.0,444.0,12.0,4.5,39.0,16.0,,80.0
20,129,1140.0,140.0,0.0,1.0,0.0,0.2,,35.0
20,129,1140.0,383.0,0.0,1.0,0.0,0.1,,95.0
20,130,10.0,140.0,1.0,1.0,0.0,0.2,,35.0
20,130,10.0,383.0,1.0,1.0,0.0,0.1,,95.0
20,131,0.0,140.0,10.0,1.0,0.0,0.2,,35.0
20,131,0.0,383.0,10.0,1.0,0.0,0.1,,95.0
20,132,60.0,140.0,2.0,1.0,0.0,0.2,,35.0
20,132,60.0,383.0,2.0,1.0,0.0,0.1,,95.0
20,133,1500.0,140.0,25.0,1.0,12.0,0.2,,35.0
20,133,1500.0,383.0,25.0,1.0,12.0,0.1,,95.0
21,134,200.0,312.0,2.0,3.4,0.0,15.0,,41.0
21,134,200.0,1.0,2.0,0.0,0.0,1.0,,1.0
21,134,200.0,1.0,2.0,0.0,0.0,1.0,,0.0
21,134,200.0,1.0,2.0,0.0,0.0,1.0,,0.0
21,135,460.0,312.0,0.0,3.4,59.0,15.0,,41.0
21,135,460.0,1.0,0.0,0.0,59.0,1.0,,1.0
21,135,460.0,1.0,0.0,0.0,59.0,1.0,,0.0
21,135,460.0,1.0,0.0,0.0,59.0,1.0,,0.0
21,136,0.0,312.0,0.0,3.4,0.0,15.0,,41.0
21,136,0.0,1.0,0.0,0.0,0.0,1.0,,1.0
21,136,0.0,1.0,0.0,0.0,0.0,1.0,,0.0
21,136,0.0,1.0,0.0,0.0,0.0,1.0,,0.0
21,137,10.0,312.0,1.0,3.4,0.0,15.0,,41.0
21,137,10.0,1.0,1.0,0.0,0.0,1.0,,1.0
21,137,10.0,1.0,1.0,0.0,0.0,1.0,,0.0
21,137,10.0,1.0,1.0,0.0,0.0,1.0,,0.0
21,138,10.0,312.0,1.0,3.4,0.0,15.0,,41.0
21,138,10.0,1.0,1.0,0.0,0.0,1.0,,1.0
21,138,10.0,1.0,1.0,0.0,0.0,1.0,,0.0
21,138,10.0,1.0,1.0,0.0,0.0,1.0,,0.0
22,,,210.0,,1.0,,0.5,,55.0
22,,,108.0,,2.0,,0.2,,25.0
22,,,98.0,,4.0,,0.1,,21.0
22,,,60.0,,1.0,,0.1,,15.0
22,,,120.0,,1.0,,0.2,,31.0
22,,,200.0,,2.0,,0.2,,50.0
22,,,130.0,,0.0,,0.0,,0.0
22,,,717.0,,0.9,,81.0,,0.1
22,,,383.0,,0.0,,0.0,,98.0
22,,,143.0,,12.6,,9.5,,1.1
22,,,5.0,,0.1,,0.0,,1.0
22,,,54.0,,1.0,,0.2,,13.0
22,,,57.0,,1.0,,0.1,,15.0
22,,,364.0,,10.0,,1.0,,76.0
22,,,2.5,,0.3,,0.1,,1.3
22,,,16.0,,0.0,,5.5,,0.0
22,,,0.0,,0.0,,0.0,,2.0
23,139,2000.0,684.0,50.0,4.0,100.0,72.0,,5.0
23,139,2000.0,620.0,50.0,10.0,100.0,16.0,,55.0
23,139,2000.0,45.0,50.0,2.0,100.0,0.5,,5.0
23,139,2000.0,30.0,50.0,1.0,100.0,0.2,,3.0
23,139,2000.0,90.0,50.0,3.0,100.0,1.0,,8.0
23,139,2000.0,180.0,50.0,2.0,100.0,8.0,,25.0
23,139,2000.0,70.0,50.0,2.0,100.0,5.0,,5.0
23,140,600.0,684.0,4.0,4.0,40.0,72.0,,5.0
23,140,600.0,620.0,4.0,10.0,40.0,16.0,,55.0
23,140,600.0,45.0,4.0,2.0,40.0,0.5,,5.0
23,140,600.0,30.0,4.0,1.0,40.0,0.2,,3.0
23,140,600.0,90.0,4.0,3.0,40.0,1.0,,8.0
23,140,600.0,180.0,4.0,2.0,40.0,8.0,,25.0
23,140,600.0,70.0,4.0,2.0,40.0,5.0,,5.0
23,141,350.0,684.0,3.0,4.0,25.0,72.0,,5.0
23,141,350.0,620.0,3.0,10.0,25.0,16.0,,55.0
23,141,350.0,45.0,3.0,2.0,25.0,0.5,,5.0
23,141,350.0,30.0,3.0,1.0,25.0,0.2,,3.0
23,141,350.0,90.0,3.0,3.0,25.0,1.0,,8.0
23,141,350.0,180.0,3.0,2.0,25.0,8.0,,25.0
23,141,350.0,70.0,3.0,2.0,25.0,5.0,,5.0
23,142,100.0,684.0,2.0,4.0,0.0,72.0,,5.0
23,142,100.0,620.0,2.0,10.0,0.0,16.0,,55.0
23,142,100.0,45.0,2.0,2.0,0.0,0.5,,5.0
23,142,100.0,30.0,2.0,1.0,0.0,0.2,,3.0
23,142,100.0,90.0,2.0,3.0,0.0,1.0,,8.0
23,142,100.0,180.0,2.0,2.0,0.0,8.0,,25.0
23,142,100.0,70.0,2.0,2.0,0.0,5.0,,5.0
23,143,50.0,684.0,1.0,4.0,0.0,72.0,,5.0
23,143,50.0,620.0,1.0,10.0,0.0,16.0,,55.0
23,143,50.0,45.0,1.0,2.0,0.0,0.5,,5.0
23,143,50.0,30.0,1.0,1.0,0.0,0.2,,3.0
23,143,50.0,90.0,1.0,3.0,0.0,1.0,,8.0
23,143,50.0,180.0,1.0,2.0,0.0,8.0,,25.0
23,143,50.0,70.0,1.0,2.0,0.0,5.0,,5.0
23,144,50.0,684.0,1.0,4.0,0.0,72.0,,5.0
23,144,50.0,620.0,1.0,10.0,0.0,16.0,,55.0
23,144,50.0,45.0,1.0,2.0,0.0,0.5,,5.0
23,144,50.0,30.0,1.0,1.0,0.0,0.2,,3.0
23,144,50.0,90.0,1.0,3.0,0.0,1.0,,8.0
23,144,50.0,180.0,1.0,2.0,0.0,8.0,,25.0
23,144,50.0,70.0,1.0,2.0,0.0,5.0,,5.0
24,145,396.0,380.0,0.0,0.0,0.0,0.0,,98.0
24,145,396.0,400.0,0.0,4.0,0.0,40.0,,6.0
24,145,396.0,717.0,0.0,0.9,0.0,81.0,,0.1
24,145,396.0,310.0,0.0,0.0,0.0,0.0,,80.0
24,145,396.0,143.0,0.0,12.6,0.0,9.5,,1.1
24,145,396.0,800.0,0.0,22.0,0.0,2.0,,170.0
24,145,396.0,380.0,0.0,1.0,0.0,0.2,,90.0
24,146,570.0,380.0,3.0,0.0,57.5,0.0,,98.0
24,146,570.0,400.0,3.0,4.0,57.5,40.0,,6.0
24,146,570.0,717.0,3.0,0.9,57.5,81.0,,0.1
24,146,570.0,310.0,3.0,0.0,57.5,0.0,,80.0
24,146,570.0,143.0,3.0,12.6,57.5,9.5,,1.1
24,146,570.0,800.0,3.0,22.0,57.5,2.0,,170.0
24,146,570.0,380.0,3.0,1.0,57.5,0.2,,90.0
24,147,1200.0,380.0,0.0,0.0,135.0,0.0,,98.0
24,147,1200.0,400.0,0.0,4.0,135.0,40.0,,6.0
24,147,1200.0,717.0,0.0,0.9,135.0,81.0,,0.1
24,147,1200.0,310.0,0.0,0.0,135.0,0.0,,80.0
24,147,1200.0,143.0,0.0,12.6,135.0,9.5,,1.1
24,147,1200.0,800.0,0.0,22.0,135.0,2.0,,170.0
24,147,1200.0,380.0,0.0,1.0,135.0,0.2,,90.0
24,148,770.0,380.0,0.0,0.0,0.0,0.0,,98.0
24,148,770.0,400.0,0.0,4.0,0.0,40.0,,6.0
24,148,770.0,717.0,0.0,0.9,0.0,81.0,,0.1
24,148,770.0,310.0,0.0,0.0,0.0,0.0,,80.0
24,148,770.0,143.0,0.0,12.6,0.0,9.5,,1.1
24,148,770.0,800.0,0.0,22.0,0.0,2.0,,170.0
24,148,770.0,380.0,0.0,1.0,0.0,0.2,,90.0
24,149,140.0,380.0,12.0,0.0,10.0,0.0,,98.0
24,149,140.0,400.0,12.0,4.0,10.0,40.0,,6.0
24,149,140.0,717.0,12.0,0.9,10.0,81.0,,0.1
24,149,140.0,310.0,12.0,0.0,10.0,0.0,,80.0
24,149,140.0,143.0,12.0,12.6,10.0,9.5,,1.1
24,149,140.0,800.0,12.0,22.0,10.0,2.0,,170.0
24,149,140.0,380.0,12.0,1.0,10.0,0.2,,90.0
24,150,120.0,380.0,1.0,0.0,0.0,0.0,,98.0
24,150,120.0,400.0,1.0,4.0,0.0,40.0,,6.0
24,150,120.0,717.0,1.0,0.9,0.0,81.0,,0.1
24,150,120.0,310.0,1.0,0.0,0.0,0.0,,80.0
24,150,120.0,143.0,1.0,12.6,0.0,9.5,,1.1
24,150,120.0,800.0,1.0,22.0,0.0,2.0,,170.0
24,150,120.0,380.0,1.0,1.0,0.0,0.2,,90.0
25,,,160.0,,5.0,,2.0,,30.0
25,,,717.0,,0.9,,81.0,,0.1
25,,,320.0,,2.0,,15.0,,45.0
25,,,55.0,,3.5,,4.5,,0.5
26,151,50.0,30.0,2.0,2.0,0.5,0.2,,6.0
26,151,50.0,210.0,2.0,7.0,0.5,2.5,,40.0
26,151,50.0,402.0,2.0,25.0,0.5,33.0,,2.0
26,152,140.0,30.0,8.0,2.0,4.0,0.2,,6.0
26,152,140.0,210.0,8.0,7.0,4.0,2.5,,40.0
26,152,140.0,402.0,8.0,25.0,4.0,33.0,,2.0
26,153,220.0,30.0,18.0,2.0,15.0,0.2,,6.0
26,153,220.0,210.0,18.0,7.0,15.0,2.5,,40.0
26,153,220.0,402.0,18.0,25.0,15.0,33.0,,2.0
27,154,1337.0,250.0,20.1,25.0,4.9,10.0,,180.0
27,154,1337.0,250.0,20.1,26.0,4.9,11.0,,185.0
27,154,1337.0,30.0,20.1,0.0,4.9,0.0,,29.0
27,154,1337.0,0.0,20.1,0.0,4.9,0.0,,1.0
27,154,1337.0,25.0,20.1,3.0,4.9,0.0,,3.0
27,154,1337.0,90.0,20.1,2.0,4.9,0.0,,15.0
27,154,1337.0,717.0,20.1,0.9,4.9,81.0,,0.1
27,155,933.0,250.0,14.7,25.0,3.6,10.0,,180.0
27,155,933.0,250.0,14.7,26.0,3.6,11.0,,185.0
27,155,933.0,30.0,14.7,0.0,3.6,0.0,,29.0
27,155,933.0,0.0,14.7,0.0,3.6,0.0,,1.0
27,155,933.0,25.0,14.7,3.0,3.6,0.0,,3.0
27,155,933.0,90.0,14.7,2.0,3.6,0.0,,15.0
27,155,933.0,717.0,14.7,0.9,3.6,81.0,,0.1
27,156,420.0,250.0,0.0,25.0,0.0,10.0,,180.0
27,156,420.0,250.0,0.0,26.0,0.0,11.0,,185.0
27,156,420.0,30.0,0.0,0.0,0.0,0.0,,29.0
27,156,420.0,0.0,0.0,0.0,0.0,0.0,,1.0
27,156,420.0,25.0,0.0,3.0,0.0,0.0,,3.0
27,156,420.0,90.0,0.0,2.0,0.0,0.0,,15.0
27,156,420.0,717.0,0.0,0.9,0.0,81.0,,0.1
27,157,0.0,250.0,0.0,25.0,0.0,10.0,,180.0
27,157,0.0,250.0,0.0,26.0,0.0,11.0,,185.0
27,157,0.0,30.0,0.0,0.0,0.0,0.0,,29.0
27,157,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
27,157,0.0,25.0,0.0,3.0,0.0,0.0,,3.0
27,157,0.0,90.0,0.0,2.0,0.0,0.0,,15.0
27,157,0.0,717.0,0.0,0.9,0.0,81.0,,0.1
27,158,10.0,250.0,1.0,25.0,0.0,10.0,,180.0
27,158,10.0,250.0,1.0,26.0,0.0,11.0,,185.0
27,158,10.0,30.0,1.0,0.0,0.0,0.0,,29.0
27,158,10.0,0.0,1.0,0.0,0.0,0.0,,1.0
27,158,10.0,25.0,1.0,3.0,0.0,0.0,,3.0
27,158,10.0,90.0,1.0,2.0,0.0,0.0,,15.0
27,158,10.0,717.0,1.0,0.9,0.0,81.0,,0.1
27,159,0.0,250.0,0.0,25.0,0.0,10.0,,180.0
27,159,0.0,250.0,0.0,26.0,0.0,11.0,,185.0
27,159,0.0,30.0,0.0,0.0,0.0,0.0,,29.0
27,159,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
27,159,0.0,25.0,0.0,3.0,0.0,0.0,,3.0
27,159,0.0,90.0,0.0,2.0,0.0,0.0,,15.0
27,159,0.0,717.0,0.0,0.9,0.0,81.0,,0.1
27,160,1192.0,250.0,3.1,25.0,13.5,10.0,,180.0
27,160,1192.0,250.0,3.1,26.0,13.5,11.0,,185.0
27,160,1192.0,30.0,3.1,0.0,13.5,0.0,,29.0
27,160,1192.0,0.0,3.1,0.0,13.5,0.0,,1.0
27,160,1192.0,25.0,3.1,3.0,13.5,0.0,,3.0
27,160,1192.0,90.0,3.1,2.0,13.5,0.0,,15.0
27,160,1192.0,717.0,3.1,0.9,13.5,81.0,,0.1
28,161,5.0,20.0,0.4,1.0,0.2,0.2,,5.0
28,161,5.0,400.0,0.4,4.0,0.2,40.0,,6.0
28,161,5.0,143.0,0.4,6.0,0.2,6.0,,1.0
28,161,5.0,310.0,0.4,0.0,0.2,0.0,,40.0
28,161,5.0,0.0,0.4,0.0,0.2,0.0,,0.0
28,161,5.0,180.0,0.4,0.0,0.2,14.0,,0.0
28,161,5.0,660.0,0.4,20.0,0.2,2.0,,140.0
28,161,5.0,383.0,0.4,0.0,0.2,0.0,,98.0
28,161,5.0,0.0,0.4,2.0,0.2,0.0,,15.0
28,161,5.0,80.0,0.4,2.0,0.2,30.0,,10.0
28,161,5.0,20.0,0.4,1.0,0.2,0.2,,5.0
28,162,550.0,20.0,3.0,1.0,56.0,0.2,,5.0
28,162,550.0,400.0,3.0,4.0,56.0,40.0,,6.0
28,162,550.0,143.0,3.0,6.0,56.0,6.0,,1.0
28,162,550.0,310.0,3.0,0.0,56.0,0.0,,40.0
28,162,550.0,0.0,3.0,0.0,56.0,0.0,,0.0
28,162,550.0,180.0,3.0,0.0,56.0,14.0,,0.0
28,162,550.0,660.0,3.0,20.0,56.0,2.0,,140.0
28,162,550.0,383.0,3.0,0.0,56.0,0.0,,98.0
28,162,550.0,0.0,3.0,2.0,56.0,0.0,,15.0
28,162,550.0,80.0,3.0,2.0,56.0,30.0,,10.0
28,162,550.0,20.0,3.0,1.0,56.0,0.2,,5.0
28,163,140.0,20.0,6.0,1.0,10.0,0.2,,5.0
28,163,140.0,400.0,6.0,4.0,10.0,40.0,,6.0
28,163,140.0,143.0,6.0,6.0,10.0,6.0,,1.0
28,163,140.0,310.0,6.0,0.0,10.0,0.0,,40.0
28,163,140.0,0.0,6.0,0.0,10.0,0.0,,0.0
28,163,140.0,180.0,6.0,0.0,10.0,14.0,,0.0
28,163,140.0,660.0,6.0,20.0,10.0,2.0,,140.0
28,163,140.0,383.0,6.0,0.0,10.0,0.0,,98.0
28,163,140.0,0.0,6.0,2.0,10.0,0.0,,15.0
28,163,140.0,80.0,6.0,2.0,10.0,30.0,,10.0
28,163,140.0,20.0,6.0,1.0,10.0,0.2,,5.0
28,164,260.0,20.0,0.0,1.0,0.0,0.2,,5.0
28,164,260.0,400.0,0.0,4.0,0.0,40.0,,6.0
28,164,260.0,143.0,0.0,6.0,0.0,6.0,,1.0
28,164,260.0,310.0,0.0,0.0,0.0,0.0,,40.0
28,164,260.0,0.0,0.0,0.0,0.0,0.0,,0.0
28,164,260.0,180.0,0.0,0.0,0.0,14.0,,0.0
28,164,260.0,660.0,0.0,20.0,0.0,2.0,,140.0
28,164,260.0,383.0,0.0,0.0,0.0,0.0,,98.0
28,164,260.0,0.0,0.0,2.0,0.0,0.0,,15.0
28,164,260.0,80.0,0.0,2.0,0.0,30.0,,10.0
28,164,260.0,20.0,0.0,1.0,0.0,0.2,,5.0
28,165,0.0,20.0,0.0,1.0,0.0,0.2,,5.0
28,165,0.0,400.0,0.0,4.0,0.0,40.0,,6.0
28,165,0.0,143.0,0.0,6.0,0.0,6.0,,1.0
28,165,0.0,310.0,0.0,0.0,0.0,0.0,,40.0
28,165,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
28,165,0.0,180.0,0.0,0.0,0.0,14.0,,0.0
28,165,0.0,660.0,0.0,20.0,0.0,2.0,,140.0
28,165,0.0,383.0,0.0,0.0,0.0,0.0,,98.0
28,165,0.0,0.0,0.0,2.0,0.0,0.0,,15.0
28,165,0.0,80.0,0.0,2.0,0.0,30.0,,10.0
28,165,0.0,20.0,0.0,1.0,0.0,0.2,,5.0
28,166,190.0,20.0,0.0,1.0,18.5,0.2,,5.0
28,166,190.0,400.0,0.0,4.0,18.5,40.0,,6.0
28,166,190.0,143.0,0.0,6.0,18.5,6.0,,1.0
28,166,190.0,310.0,0.0,0.0,18.5,0.0,,40.0
28,166,190.0,0.0,0.0,0.0,18.5,0.0,,0.0
28,166,190.0,180.0,0.0,0.0,18.5,14.0,,0.0
28,166,190.0,660.0,0.0,20.0,18.5,2.0,,140.0
28,166,190.0,383.0,0.0,0.0,18.5,0.0,,98.0
28,166,190.0,0.0,0.0,2.0,18.5,0.0,,15.0
28,166,190.0,80.0,0.0,2.0,18.5,30.0,,10.0
28,166,190.0,20.0,0.0,1.0,18.5,0.2,,5.0
28,167,1456.0,20.0,24.0,1.0,28.5,0.2,,5.0
28,167,1456.0,400.0,24.0,4.0,28.5,40.0,,6.0
28,167,1456.0,143.0,24.0,6.0,28.5,6.0,,1.0
28,167,1456.0,310.0,24.0,0.0,28.5,0.0,,40.0
28,167,1456.0,0.0,24.0,0.0,28.5,0.0,,0.0
28,167,1456.0,180.0,24.0,0.0,28.5,14.0,,0.0
28,167,1456.0,660.0,24.0,20.0,28.5,2.0,,140.0
28,167,1456.0,383.0,24.0,0.0,28.5,0.0,,98.0
28,167,1456.0,0.0,24.0,2.0,28.5,0.0,,15.0
28,167,1456.0,80.0,24.0,2.0,28.5,30.0,,10.0
28,167,1456.0,20.0,24.0,1.0,28.5,0.2,,5.0
29,168,0.0,10.0,0.0,0.5,0.0,0.0,,1.0
29,168,0.0,380.0,0.0,0.0,0.0,0.0,,98.0
29,168,0.0,364.0,0.0,22.0,0.0,2.0,,170.0
29,168,0.0,60.0,0.0,1.0,0.0,0.0,,15.0
29,168,0.0,400.0,0.0,4.0,0.0,40.0,,6.0
29,168,0.0,364.0,0.0,10.0,0.0,1.0,,76.0
29,168,0.0,360.0,0.0,9.0,0.0,1.0,,80.0
29,168,0.0,120.0,0.0,0.0,0.0,0.0,,29.0
29,168,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
29,169,1264.0,10.0,0.0,0.5,36.0,0.0,,1.0
29,169,1264.0,380.0,0.0,0.0,36.0,0.0,,98.0
29,169,1264.0,364.0,0.0,22.0,36.0,2.0,,170.0
29,169,1264.0,60.0,0.0,1.0,36.0,0.0,,15.0
29,169,1264.0,400.0,0.0,4.0,36.0,40.0,,6.0
29,169,1264.0,364.0,0.0,10.0,36.0,1.0,,76.0
29,169,1264.0,360.0,0.0,9.0,36.0,1.0,,80.0
29,169,1264.0,120.0,0.0,0.0,36.0,0.0,,29.0
29,169,1264.0,0.0,0.0,0.0,36.0,0.0,,0.0
29,170,364.0,10.0,9.0,0.5,1.6,0.0,,1.0
29,170,364.0,380.0,9.0,0.0,1.6,0.0,,98.0
29,170,364.0,364.0,9.0,22.0,1.6,2.0,,170.0
29,170,364.0,60.0,9.0,1.0,1.6,0.0,,15.0
29,170,364.0,400.0,9.0,4.0,1.6,40.0,,6.0
29,170,364.0,364.0,9.0,10.0,1.6,1.0,,76.0
29,170,364.0,360.0,9.0,9.0,1.6,1.0,,80.0
29,170,364.0,120.0,9.0,0.0,1.6,0.0,,29.0
29,170,364.0,0.0,9.0,0.0,1.6,0.0,,0.0
29,171,3240.0,10.0,18.0,0.5,90.0,0.0,,1.0
29,171,3240.0,380.0,18.0,0.0,90.0,0.0,,98.0
29,171,3240.0,364.0,18.0,22.0,90.0,2.0,,170.0
29,171,3240.0,60.0,18.0,1.0,90.0,0.0,,15.0
29,171,3240.0,400.0,18.0,4.0,90.0,40.0,,6.0
29,171,3240.0,364.0,18.0,10.0,90.0,1.0,,76.0
29,171,3240.0,360.0,18.0,9.0,90.0,1.0,,80.0
29,171,3240.0,120.0,18.0,0.0,90.0,0.0,,29.0
29,171,3240.0,0.0,18.0,0.0,90.0,0.0,,0.0
29,172,1056.0,10.0,0.0,0.5,0.0,0.0,,1.0
29,172,1056.0,380.0,0.0,0.0,0.0,0.0,,98.0
29,172,1056.0,364.0,0.0,22.0,0.0,2.0,,170.0
29,172,1056.0,60.0,0.0,1.0,0.0,0.0,,15.0
29,172,1056.0,400.0,0.0,4.0,0.0,40.0,,6.0
29,172,1056.0,364.0,0.0,10.0,0.0,1.0,,76.0
29,172,1056.0,360.0,0.0,9.0,0.0,1.0,,80.0
29,172,1056.0,120.0,0.0,0.0,0.0,0.0,,29.0
29,172,1056.0,0.0,0.0,0.0,0.0,0.0,,0.0
29,173,320.0,10.0,14.0,0.5,20.0,0.0,,1.0
29,173,320.0,380.0,14.0,0.0,20.0,0.0,,98.0
29,173,320.0,364.0,14.0,22.0,20.0,2.0,,170.0
29,173,320.0,60.0,14.0,1.0,20.0,0.0,,15.0
29,173,320.0,400.0,14.0,4.0,20.0,40.0,,6.0
29,173,320.0,364.0,14.0,10.0,20.0,1.0,,76.0
29,173,320.0,360.0,14.0,9.0,20.0,1.0,,80.0
29,173,320.0,120.0,14.0,0.0,20.0,0.0,,29.0
29,173,320.0,0.0,14.0,0.0,20.0,0.0,,0.0
29,174,180.0,10.0,3.0,0.5,0.0,0.0,,1.0
29,174,180.0,380.0,3.0,0.0,0.0,0.0,,98.0
29,174,180.0,364.0,3.0,22.0,0.0,2.0,,170.0
29,174,180.0,60.0,3.0,1.0,0.0,0.0,,15.0
29,174,180.0,400.0,3.0,4.0,0.0,40.0,,6.0
29,174,180.0,364.0,3.0,10.0,0.0,1.0,,76.0
29,174,180.0,360.0,3.0,9.0,0.0,1.0,,80.0
29,174,180.0,120.0,3.0,0.0,0.0,0.0,,29.0
29,174,180.0,0.0,3.0,0.0,0.0,0.0,,0.0
29,175,100.0,10.0,3.0,0.5,0.0,0.0,,1.0
29,175,100.0,380.0,3.0,0.0,0.0,0.0,,98.0
29,175,100.0,364.0,3.0,22.0,0.0,2.0,,170.0
29,175,100.0,60.0,3.0,1.0,0.0,0.0,,15.0
29,175,100.0,400.0,3.0,4.0,0.0,40.0,,6.0
29,175,100.0,364.0,3.0,10.0,0.0,1.0,,76.0
29,175,100.0,360.0,3.0,9.0,0.0,1.0,,80.0
29,175,100.0,120.0,3.0,0.0,0.0,0.0,,29.0
29,175,100.0,0.0,3.0,0.0,0.0,0.0,,0.0
29,176,150.0,10.0,1.0,0.5,8.0,0.0,,1.0
29,176,150.0,380.0,1.0,0.0,8.0,0.0,,98.0
29,176,150.0,364.0,1.0,22.0,8.0,2.0,,170.0
29,176,150.0,60.0,1.0,1.0,8.0,0.0,,15.0
29,176,150.0,400.0,1.0,4.0,8.0,40.0,,6.0
29,176,150.0,364.0,1.0,10.0,8.0,1.0,,76.0
29,176,150.0,360.0,1.0,9.0,8.0,1.0,,80.0
29,176,150.0,120.0,1.0,0.0,8.0,0.0,,29.0
29,176,150.0,0.0,1.0,0.0,8.0,0.0,,0.0
30,177,45.0,60.0,1.0,2.0,0.0,0.2,,13.0
30,177,45.0,20.0,1.0,1.0,0.0,0.2,,4.0
30,177,45.0,40.0,1.0,2.0,0.0,0.5,,9.0
30,177,45.0,5.0,1.0,0.5,0.0,0.0,,1.0
30,177,45.0,5.0,1.0,0.5,0.0,0.2,,1.0
30,177,45.0,120.0,1.0,2.0,0.0,10.0,,6.0
30,177,45.0,90.0,1.0,7.0,0.0,6.0,,1.0
30,177,45.0,300.0,1.0,6.0,0.0,28.0,,3.0
30,177,45.0,50.0,1.0,2.0,0.0,0.0,,10.0
30,177,45.0,80.0,1.0,0.0,0.0,9.0,,0.0
30,177,45.0,190.0,1.0,7.0,0.0,1.0,,37.0
30,177,45.0,8.0,1.0,0.5,0.0,0.1,,2.0
30,178,17.0,60.0,1.0,2.0,0.0,0.2,,13.0
30,178,17.0,20.0,1.0,1.0,0.0,0.2,,4.0
30,178,17.0,40.0,1.0,2.0,0.0,0.5,,9.0
30,178,17.0,5.0,1.0,0.5,0.0,0.0,,1.0
30,178,17.0,5.0,1.0,0.5,0.0,0.2,,1.0
30,178,17.0,120.0,1.0,2.0,0.0,10.0,,6.0
30,178,17.0,90.0,1.0,7.0,0.0,6.0,,1.0
30,178,17.0,300.0,1.0,6.0,0.0,28.0,,3.0
30,178,17.0,50.0,1.0,2.0,0.0,0.0,,10.0
30,178,17.0,80.0,1.0,0.0,0.0,9.0,,0.0
30,178,17.0,190.0,1.0,7.0,0.0,1.0,,37.0
30,178,17.0,8.0,1.0,0.5,0.0,0.1,,2.0
30,179,10.0,60.0,1.0,2.0,0.0,0.2,,13.0
30,179,10.0,20.0,1.0,1.0,0.0,0.2,,4.0
30,179,10.0,40.0,1.0,2.0,0.0,0.5,,9.0
30,179,10.0,5.0,1.0,0.5,0.0,0.0,,1.0
30,179,10.0,5.0,1.0,0.5,0.0,0.2,,1.0
30,179,10.0,120.0,1.0,2.0,0.0,10.0,,6.0
30,179,10.0,90.0,1.0,7.0,0.0,6.0,,1.0
