experiment_id,json_valid,json_preview
121,false,{"recipe_name": ""  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0  "protein_g": 0}  "
122,false,{"recipe_name": "Asian Fruit Cake"  "servings_estimated": 8  "per_serving": {"calories": 472  "total_fat_g": 26  "saturated_fat_g": 16  "sodium_mg": 10  "carbohydrate_g": 60  "fiber_g": 4  "sugars_g":
123,true,{"recipe_name": "Kante Ice Cream"  "servings_estimated": 1  "per_serving": {"calories": 420  "total_fat_g": 26  "saturated_fat_g": 16  "sodium_mg": 350  "carbohydrate_g": 40  "fiber_g": 2  "sugars_g":
124,true,{"recipe_name": "Malaysian Toffee Cake"  "servings_estimated": 8  "per_serving": {"calories": 540  "total_fat_g": 27  "saturated_fat_g": 14  "sodium_mg": 100  "carbohydrate_g": 92  "fiber_g": 2  "suga
125,true,{"recipe_name": "Kaya Toast with Cured Egg Yolk"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "su
126,true,{"recipe_name": "Kimchi Grilled Cheese"  "servings_estimated": 1  "per_serving": {"calories": 540  "total_fat_g": 35  "saturated_fat_g": 12  "sodium_mg": 1040  "carbohydrate_g": 41  "fiber_g": 4  "sug
127,true,{"recipe_name": "Korean Salt Bread"  "servings_estimated": 12  "per_serving": {"calories": 0  "total_fat_g": 11  "saturated_fat_g": 7  "sodium_mg": 450  "carbohydrate_g": 20  "fiber_g": 2  "sugars_g":
128,true,{"recipe_name": "Kueh Ketayap"  "servings_estimated": 8  "per_serving": {"calories": 374  "total_fat_g": 18  "saturated_fat_g": 13  "sodium_mg": 350  "carbohydrate_g": 44  "fiber_g": 4  "sugars_g": 32
129,true,{"recipe_name": "Kuih Talam Kopi Kau Kau"  "servings_estimated": 8  "per_serving": {"calories": 420}  "total_recipe": {"calories": 3360}  "ingredients": [{"name_original": "gula melaka"  "name_en": "G
130,false,{"recipe_name": "Mala Pasta"  "servings_estimated": 1  "per_serving": {"calories": 540  "total_fat_g": 35  "saturated_fat_g": 5  "sodium_mg": 450  "carbohydrate_g": 55  "fiber_g": 4  "sugars_g": 10  "
131,true,{"recipe_name": "Pandan Bandung Drink"  "servings_estimated": 1  "per_serving": {"calories": 350  "total_fat_g": 20  "saturated_fat_g": 12  "sodium_mg": 50  "carbohydrate_g": 45  "fiber_g": 2  "sugars
132,true,{"recipe_name": "Mentaiko Pasta"  "servings_estimated": 1  "per_serving": {"calories": 520  "total_fat_g": 36  "saturated_fat_g": 12  "sodium_mg": 450  "carbohydrate_g": 20  "fiber_g": 0  "sugars_g": 
133,true,{"recipe_name": "Mooncake Wellington"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0 
134,true,{"recipe_name": "Mug Lasagna"  "servings_estimated": 1  "per_serving": {"calories": 450  "total_fat_g": 24  "saturated_fat_g": 12  "sodium_mg": 450  "carbohydrate_g": 30  "fiber_g": 2  "sugars_g": 6  
135,true,{"recipe_name": "Golden Pavilion-Style Pancakes"  "servings_estimated": 1  "per_serving": {"calories": 420  "total_fat_g": 20  "saturated_fat_g": 10  "sodium_mg": 200  "carbohydrate_g": 40  "fiber_g":
136,true,{"recipe_name": "Papaya Snow Fungus Soup"  "servings_estimated": 1  "per_serving": {"calories": 140  "total_fat_g": 0.5  "saturated_fat_g": 0  "sodium_mg": 2  "carbohydrate_g": 35  "fiber_g": 4  "suga
137,true,{"recipe_name": "Peanut Cookies"  "servings_estimated": 12  "per_serving": {"calories": 120  "total_fat_g": 7  "saturated_fat_g": 4  "sodium_mg": 100  "carbohydrate_g": 15  "fiber_g": 1  "sugars_g": 8
138,true,{"recipe_name": "Pickle Shaved Ice Dessert"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_
139,true,{"recipe_name": "Pineapple Bun"  "servings_estimated": 12  "per_serving": {"calories": 272  "total_fat_g": 11  "saturated_fat_g": 7  "sodium_mg": 235  "carbohydrate_g": 37  "fiber_g": 1  "sugars_g": 2
140,true,{"recipe_name": "Porridge Pie"  "servings_estimated": 1  "per_serving": {"calories": 550  "total_fat_g": 24  "saturated_fat_g": 7  "sodium_mg": 450  "carbohydrate_g": 67  "fiber_g": 3  "sugars_g": 23 
141,true,{"recipe_name": "Carbonara Noodles"  "servings_estimated": 1  "per_serving": {"calories": 520  "total_fat_g": 34  "saturated_fat_g": 14  "sodium_mg": 500  "carbohydrate_g": 32  "fiber_g": 2  "sugars_g
142,true,{"recipe_name": "Japanese Potato Cream Udon Curry"  "servings_estimated": 1  "per_serving": {"calories": 540  "total_fat_g": 23  "saturated_fat_g": 14  "sodium_mg": 450  "carbohydrate_g": 74  "fiber_g
143,true,{"recipe_name": "Rice Paper Croissant"  "servings_estimated": 1  "per_serving": {"calories": 420  "total_fat_g": 26  "saturated_fat_g": 17  "sodium_mg": 200  "carbohydrate_g": 34  "fiber_g": 2  "sugar
144,true,{"recipe_name": "Roti-Boy Cookies"  "servings_estimated": 12  "per_serving": {"calories": 220  "total_fat_g": 14  "saturated_fat_g": 10  "sodium_mg": 200  "carbohydrate_g": 24  "fiber_g": 1  "sugars_g
145,true,{"recipe_name": "Roti-Boy Coffee Bun"  "servings_estimated": 1  "per_serving": {"calories": 320  "total_fat_g": 18  "saturated_fat_g": 10  "sodium_mg": 350  "carbohydrate_g": 40  "fiber_g": 2  "sugars
146,true,{"recipe_name": "Japanese Salmon Baked Potato"  "servings_estimated": 4  "per_serving": {"calories": 540  "total_fat_g": 24  "saturated_fat_g": 3  "sodium_mg": 450  "carbohydrate_g": 44  "fiber_g": 4 
147,true,{"recipe_name": "Mandarin Sticky Pudding"  "servings_estimated": 8  "per_serving": {"calories": 542  "total_fat_g": 34  "saturated_fat_g": 20  "sodium_mg": 250  "carbohydrate_g": 67  "fiber_g": 2  "su
148,true,{"recipe_name": "Korean Rice Balls with Super Ring and Bulgogi"  "servings_estimated": 8  "per_serving": {"calories": 430  "total_fat_g": 32  "saturated_fat_g": 10  "sodium_mg": 450  "carbohydrate_g":
149,true,{"recipe_name": "Thai Coconut Ice Cream Bars"  "servings_estimated": 12  "per_serving": {"calories": 230  "total_fat_g": 14  "saturated_fat_g": 10  "sodium_mg": 20  "carbohydrate_g": 25  "fiber_g": 2 
150,true,{"recipe_name": "Watermelon Sandwich"  "servings_estimated": 1  "per_serving": {"calories": 150  "total_fat_g": 10  "saturated_fat_g": 3  "sodium_mg": 200  "carbohydrate_g": 30  "fiber_g": 2  "sugars_
151,true,{   "recipe_name": "Appam Balik Pizza"    "servings_estimated": 1    "per_serving": {     "calories": 520      "total_fat_g": 31      "saturated_fat_g": 12      "sodium_mg": 450      "carbohydrate_g":
152,true,{   "recipe_name": "Frozen Apple Nectar"    "servings_estimated": 1    "per_serving": {     "calories": 50      "total_fat_g": 0      "saturated_fat_g": 0      "sodium_mg": 0      "carbohydrate_g": 12
153,true,{   "recipe_name": "Homemade Bagel Chips"    "servings_estimated": 1    "per_serving": {     "calories": 140      "total_fat_g": 7      "saturated_fat_g": 4      "sodium_mg": 200      "carbohydrate_g"
154,false, {.ingredients=["potatoes"  "garlic oil"  "salt"  "salmon"  "Japanese mayo"  "spring onions"  "tobiko"]     per_serving={"calories": 472  "total_fat_g": 27  "saturated_fat_g": 6.5  "sodium_mg": 400  "
155,true,{   "recipe_name": "Banana Creme Brule"    "servings_estimated": 1    "per_serving": {     "calories": 360      "total_fat_g": 20      "saturated_fat_g": 14      "sodium_mg": 200      "carbohydrate_g"
156,true,{   "recipe_name": "Fried Dace and Salted Black Bean Pasta"    "servings_estimated": 1    "per_serving": {     "calories": 520      "total_fat_g": 22      "saturated_fat_g": 4      "sodium_mg": 450   
157,true,{   "recipe_name": "Buttered Dog Dessert"    "servings_estimated": 1    "per_serving": {     "calories": 320      "total_fat_g": 18      "saturated_fat_g": 12      "sodium_mg": 200      "carbohydrate_
158,true,{ "recipe_name": "Malaysian Cake Batik (Lazy Cake)"  "servings_estimated": 12  "per_serving": { "calories": 340  "total_fat_g": 22  "saturated_fat_g": 14  "sodium_mg": 200  "carbohydrate_g": 37  "fibe
159,false,{ "recipe_name": "Japanese  Taiwanese  Portuguese Castella Cake"  "servings_estimated": 1  "per_serving": { "calories": 250  "total_fat_g": 14  "saturated_fat_g": 10  "sodium_mg": 150  "carbohydrate_g
160,true,{ "recipe_name": "Century Egg Carbonara"  "servings_estimated": 1  "per_serving": { "calories": 550  "total_fat_g": 34  "saturated_fat_g": 10  "sodium_mg": 450  "carbohydrate_g": 20  "fiber_g": 0  "su
161,true,{   "recipe_name": "Chicken Lemak Rice"    "servings_estimated": 1    "per_serving": {     "calories": 420      "total_fat_g": 24      "saturated_fat_g": 14      "sodium_mg": 450      "carbohydrate_g"
162,true,{   "recipe_name": "Hainanese Chicken Rice Balls"    "servings_estimated": 1    "per_serving": {     "calories": 420      "total_fat_g": 20      "saturated_fat_g": 10      "sodium_mg": 450      "carbo
163,true,{   "recipe_name": "Waterless Chicken Soup"    "servings_estimated": 1    "per_serving": {     "calories": 250      "total_fat_g": 8      "saturated_fat_g": 2      "sodium_mg": 400      "carbohydrate_
164,true,{   "recipe_name": "Lei La Jiao"    "servings_estimated": 1    "per_serving": {     "calories": 250      "total_fat_g": 10      "saturated_fat_g": 2.5      "sodium_mg": 300      "carbohydrate_g": 30  
165,true,{   "recipe_name": "Coco Crunch Strawberry"    "servings_estimated": 1    "per_serving": {     "calories": 200      "total_fat_g": 8      "saturated_fat_g": 5      "sodium_mg": 150      "carbohydrate_
166,true,{   "recipe_name": "Seoul Corn Tart"    "servings_estimated": 8    "per_serving": {     "calories": 320      "total_fat_g": 15      "saturated_fat_g": 9      "sodium_mg": 200      "carbohydrate_g": 38
167,true,{   "recipe_name": "Croissant Cereal"    "servings_estimated": 1    "per_serving": {     "calories": 250      "total_fat_g": 15      "saturated_fat_g": 8      "sodium_mg": 350      "carbohydrate_g": 2
168,true, {. "recipe_name": "Black Sesame Tong Yuen Cookie"  "servings_estimated": 12  "per_serving": { "calories": 240  "total_fat_g": 11  "saturated_fat_g": 7  "sodium_mg": 350  "carbohydrate_g": 34  "fiber_
169,true,{ "recipe_name": "Durian Curry"  "servings_estimated": 1  "per_serving": { "calories": 540  "total_fat_g": 36  "saturated_fat_g": 24  "sodium_mg": 450  "carbohydrate_g": 64  "fiber_g": 8  "sugars_g": 
170,true,{ "recipe_name": "Espresso Marta Kucing"  "servings_estimated": 1  "per_serving": { "calories": 120  "total_fat_g": 2  "saturated_fat_g": 0.5  "sodium_mg": 50  "carbohydrate_g": 25  "fiber_g": 0  "sug
171,true,{   "recipe_name": ""    "servings_estimated": 0    "per_serving": {     "calories": 0      "total_fat_g": 0      "saturated_fat_g": 0      "sodium_mg": 0      "carbohydrate_g": 0      "fiber_g": 0   
172,true,{   "recipe_name": "Asian Fruit Cake"    "servings_estimated": 8    "per_serving": {     "calories": 420      "total_fat_g": 24      "saturated_fat_g": 14      "sodium_mg": 250      "carbohydrate_g": 
173,true,{   "recipe_name": "Kante Ice Cream"    "servings_estimated": 1    "per_serving": {     "calories": 250      "total_fat_g": 16      "saturated_fat_g": 12      "sodium_mg": 50      "carbohydrate_g": 30
174,true,{   "recipe_name": "Malaysian Gula Melaka Cake"    "servings_estimated": 1    "per_serving": {     "calories": 350      "total_fat_g": 19      "saturated_fat_g": 12      "sodium_mg": 50      "carbohyd
175,true,{   "recipe_name": "Kaya Toast with Cured Egg Yolk"    "servings_estimated": 1    "per_serving": {     "calories": 550      "total_fat_g": 42      "saturated_fat_g": 26      "sodium_mg": 350      "car
176,true, {. "recipe_name": "Kimchi Grilled Cheese"  "servings_estimated": 1  "per_serving": { "calories": 450  "total_fat_g": 25  "saturated_fat_g": 12  "sodium_mg": 450  "carbohydrate_g": 40  "fiber_g": 2  "
177,true, {. "recipe_name": "Korean Salt Bread"  "servings_estimated": 1  "per_serving": { "calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 
178,true,{   "recipe_name": "Kueh Ketayap"    "servings_estimated": 1    "per_serving": {     "calories": 550      "total_fat_g": 37      "saturated_fat_g": 24      "sodium_mg": 200      "carbohydrate_g": 55  
179,true,{ "recipe_name": "Kuih Talam XL Kopi Kau Kau Extra Intense Melele"  "servings_estimated": 1  "per_serving": { "calories": 340  "total_fat_g": 16  "saturated_fat_g": 12  "sodium_mg": 150  "carbohydrate
180,true,{   "recipe_name": "Mala Pasta"    "servings_estimated": 1    "per_serving": {     "calories": 450      "total_fat_g": 27      "saturated_fat_g": 4      "sodium_mg": 450      "carbohydrate_g": 37     
181,true, {. "recipe_name": "Pandan Bandung-inspired Drink"  "servings_estimated": 1  "per_serving": { "calories": 150  "total_fat_g": 10  "saturated_fat_g": 7  "sodium_mg": 50  "carbohydrate_g": 25  "fiber_g"
182,true,{   "recipe_name": "Mentaiko Pasta"    "servings_estimated": 1    "per_serving": {     "calories": 420      "total_fat_g": 26      "saturated_fat_g": 10      "sodium_mg": 450      "carbohydrate_g": 24
183,true, {.  "recipe_name": "Mooncake Wellington"   "servings_estimated": 1   "per_serving": {    "calories": 530     "total_fat_g": 33     "saturated_fat_g": 12     "sodium_mg": 450     "carbohydrate_g": 25 
184,true, {. "recipe_name": "Mug Lasagna"  "servings_estimated": 1  "per_serving": { "calories": 540  "total_fat_g": 35  "saturated_fat_g": 20  "sodium_mg": 450  "carbohydrate_g": 40  "fiber_g": 2  "sugars_g":
185,true,{ "recipe_name": "Golden Diner Pavillion Pancakes"  "servings_estimated": 1  "per_serving": { "calories": 350  "total_fat_g": 15  "saturated_fat_g": 8  "sodium_mg": 250  "carbohydrate_g": 40  "fiber_g
186,true, {. "recipe_name": "Papaya Snow Fungus Soup"  "servings_estimated": 1  "per_serving": { "calories": 50  "total_fat_g": 0.1  "saturated_fat_g": 0  "sodium_mg": 5  "carbohydrate_g": 12  "fiber_g": 2  "s
187,true,{   "recipe_name": "Peanut Cookies"    "servings_estimated": 1    "per_serving": {     "calories": 280      "total_fat_g": 17      "saturated_fat_g": 3.5      "sodium_mg": 150      "carbohydrate_g": 3
188,true,{   "recipe_name": "Pickle Shaved Ice"    "servings_estimated": 1    "per_serving": {     "calories": 420      "total_fat_g": 24      "saturated_fat_g": 14      "sodium_mg": 450      "carbohydrate_g":
189,true,{   "recipe_name": "Pineapple Bao"    "servings_estimated": 1    "per_serving": {     "calories": 420      "total_fat_g": 24      "saturated_fat_g": 14      "sodium_mg": 350      "carbohydrate_g": 52 
190,true,{   "recipe_name": "Porridge Pie"    "servings_estimated": 1    "per_serving": {     "calories": 542      "total_fat_g": 32      "saturated_fat_g": 9      "sodium_mg": 548      "carbohydrate_g": 63   
191,true,{   "recipe_name": "Carbonara Noodles"    "servings_estimated": 1    "per_serving": {     "calories": 530      "total_fat_g": 37      "saturated_fat_g": 14      "sodium_mg": 450      "carbohydrate_g":
192,true, {.  "recipe_name": "Potato Cream Udon Curry"  "servings_estimated": 1  "per_serving": { "calories": 450  "total_fat_g": 23  "saturated_fat_g": 14  "sodium_mg": 350  "carbohydrate_g": 55  "fiber_g": 4
193,true, {. "recipe_name": "Rice Paper Croissant"  "servings_estimated": 1  "per_serving": { "calories": 360  "total_fat_g": 20  "saturated_fat_g": 12  "sodium_mg": 350  "carbohydrate_g": 35  "fiber_g": 2  "s
194,true,{   "recipe_name": "Roti-Boy Cookies"    "servings_estimated": 1    "per_serving": {     "calories": 240      "total_fat_g": 12      "saturated_fat_g": 8      "sodium_mg": 250      "carbohydrate_g": 3
195,true,{ "recipe_name": "Roti-Boy Coffee Bun"  "servings_estimated": 1  "per_serving": { "calories": 370  "total_fat_g": 19  "saturated_fat_g": 12  "sodium_mg": 350  "carbohydrate_g": 43  "fiber_g": 2  "suga
196,true,{   "recipe_name": "Japanese Salmon Baked Potato"    "servings_estimated": 1    "per_serving": {     "calories": 420      "total_fat_g": 20      "saturated_fat_g": 3.5      "sodium_mg": 350      "carb
197,true,{ "recipe_name": "Mandarin Orange Sticky Pudding"  "servings_estimated": 8  "per_serving": { "calories": 320  "total_fat_g": 12  "saturated_fat_g": 7  "sodium_mg": 150  "carbohydrate_g": 40  "fiber_g"
198,true, {.  "recipe_name": "Korean Rice Balls with Super Ring and Bulgogi"   "servings_estimated": 1   "per_serving": {    "calories": 420     "total_fat_g": 24     "saturated_fat_g": 10     "sodium_mg": 450
199,true,{ "recipe_name": "Thai Coconut Ice Cream Bars"  "servings_estimated": 1  "per_serving": { "calories": 230  "total_fat_g": 12  "saturated_fat_g": 8  "sodium_mg": 50  "carbohydrate_g": 25  "fiber_g": 2 
200,true,{   "recipe_name": "Watermelon Sandwich"    "servings_estimated": 1    "per_serving": {     "calories": 250      "total_fat_g": 10      "saturated_fat_g": 3.5      "sodium_mg": 350      "carbohydrate_
201,true,{"recipe_name": "Appam Balik Pizza"  "servings_estimated": 1  "per_serving": {"calories": 420  "total_fat_g": 24  "saturated_fat_g": 10  "sodium_mg": 450  "carbohydrate_g": 28  "fiber_g": 2  "sugars_g
202,true,{"recipe_name": "Frozen Apple Nectar"  "servings_estimated": 1  "per_serving": {"calories": 60  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 15  "fiber_g": 2  "sugars_g": 
203,true,{"recipe_name": "Homemade Bagel Chips"  "servings_estimated": 1  "per_serving": {"calories": 320  "total_fat_g": 17  "saturated_fat_g": 11  "sodium_mg": 250  "carbohydrate_g": 30  "fiber_g": 2  "sugar
204,true,{"recipe_name": "Japanese Salmon Baked Potato"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "suga
205,true,{"recipe_name": "Banana Creme Brule"  "servings_estimated": 1  "per_serving": {"calories": 432  "total_fat_g": 35  "saturated_fat_g": 23  "sodium_mg": 150  "carbohydrate_g": 46  "fiber_g": 3  "sugars_
206,true,{"recipe_name": "Malaysian Fried Dace Pasta"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars
207,true,{"recipe_name": "Buttered Dog Dessert"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0
208,true,{"recipe_name": "Malaysian Cake Batik"  "servings_estimated": 1  "per_serving": {"calories": 0  "total_fat_g": 0  "saturated_fat_g": 0  "sodium_mg": 0  "carbohydrate_g": 0  "fiber_g": 0  "sugars_g": 0
209,true,{"recipe_name": "Castella Cake"  "servings_estimated": 1  "per_serving": {"calories": 320  "total_fat_g": 18  "saturated_fat_g": 12  "sodium_mg": 5  "carbohydrate_g": 32  "fiber_g": 0  "sugars_g": 24 
210,true,{"recipe_name": "Century Egg Carbonara"  "servings_estimated": 1  "per_serving": {"calories": 432  "total_fat_g": 24  "saturated_fat_g": 14  "sodium_mg": 450  "carbohydrate_g": 10  "fiber_g": 0  "suga
211,true,{"recipe_name": "Chicken Lemak Rice"  "servings_estimated": 1  "per_serving": {"calories": 520  "total_fat_g": 26  "saturated_fat_g": 12  "sodium_mg": 400  "carbohydrate_g": 40  "fiber_g": 2  "sugars_
212,true,{"recipe_name": "Hainanese Chicken Rice Balls"  "servings_estimated": 1  "per_serving": {"calories": 432  "total_fat_g": 24  "saturated_fat_g": 12  "sodium_mg": 450  "carbohydrate_g": 24  "fiber_g": 2
213,true,{"recipe_name": "Waterless Chicken Soup"  "servings_estimated": 1  "per_serving": {"calories": 440  "total_fat_g": 34  "saturated_fat_g": 10  "sodium_mg": 450  "carbohydrate_g": 24  "fiber_g": 4  "sug
214,true,{"recipe_name":"Lei La Jiao" "servings_estimated":1 "per_serving":{"calories":0 "total_fat_g":0 "saturated_fat_g":0 "sodium_mg":0 "carbohydrate_g":0 "fiber_g":0 "sugars_g":0 "protein_g":0} "total_reci
215,true,{"recipe_name": "Coco Crunch Strawberry"  "servings_estimated": 1  "per_serving": {"calories": 250  "total_fat_g": 7  "saturated_fat_g": 4  "sodium_mg": 350  "carbohydrate_g": 37  "fiber_g": 2  "sugar
