experiment_id,ingredient_id,name_en,estimated_weight_g
586,3911,Goji Berries,75.0
586,3912,Dried Longans,125.0
586,3913,Rock Sugar,50.0
586,3914,Papaya Chunks,75.0
587,3915,Peanut Butter,348.0
587,3916,All-Purpose Flour,148.0
587,3917,Sugar,7.9
587,3918,Salt,0.0
587,3919,Baking Powder,0.0
587,3920,Oil,9.5
587,3921,Sesame Oil,9.5
588,,,
589,,,
590,3922,,50.0
590,3923,Rice,75.0
590,3924,Chicken broth,45.0
590,3925,Chicken meat  shredded,69.0
590,3926,Abalone (seafood),23.0
590,3927,Ginger (root) and Spring onion,23.0
590,3928,Soy Sauce and Sesame Oil,23.0
590,3929,Puff Pastry (uncooked),45.0
591,3930,bacon,92.0
591,3931,eggs,90.0
591,3932,parmesan cheese,14.5
591,3933,potatoes,175.0
591,3934,water,0.0
591,3935,potato starch,19.6
592,3936,potatoes,200.0
592,3937,whipped cream,200.0
592,3938,onion,60.0
592,3939,carrot,90.0
592,3940,chicken,300.0
592,3941,curry block,200.0
592,3942,udon noodles,380.0
593,3943,Eggs,300.0
593,3944,Butter,55.6
593,3945,Milk,74.2
593,3946,Sugar,49.2
593,3947,Salt,3.5
593,3948,Baking Powder,2.2
593,3949,Vanilla and Cinnamon,2.2
593,3950,Rice Paper,19.8
594,3951,butter,50.0
594,3952,sugar,30.0
594,3953,instant coffee,24.0
594,3954,egg,70.0
594,3955,vanilla extract,0.0
594,3956,flaky salt,7.5
595,3957,white bread,300.0
596,3958,potatoes,500.0
596,3959,garlic oil and salt,10.0
596,3960,salmon fillets,400.0
596,3961,Japanese mayonnaise,20.0
596,3962,spring onions,20.0
596,3963,tobiko,20.0
597,3964,mandarin oranges,300.0
597,3965,palm sugar,27.0
597,3966,flour,69.0
597,3967,salt,0.0
597,3968,cream,47.0
597,3969,eggs,145.0
598,3970,super ring,250.0
598,3971,cooked rice,250.0
598,3972,seaweed,130.0
598,3973,sesame seeds,28.0
598,3974,sesame oil,23.0
598,3975,ground beef bulgogi,250.0
599,3976,Thai tea leaves,120.0
600,3977,Watermelon,200.0
600,3978,Tomato,50.0
600,3979,Mozzarella Cheese,50.0
600,3980,Basil Leaf,10.0
600,3981,Extra Virgin Olive Oil,10.0
600,3982,Balsamic Vinegar,10.0
600,3983,Salt and Black Pepper,5.0
600,3984,Prosciutto Ham,25.0
601,3985,Flour,200.0
601,3986,Sugar,20.0
601,3987,Salt,10.0
601,3988,Baking Powder,5.0
601,3989,Yeast,1.0
601,3990,Egg,50.0
601,3991,Milk,100.0
601,3992,Tomato,200.0
601,3993,Cheese,150.0
601,3994,Prosciutto,50.0
601,3995,Arugula,100.0
601,3996,Olive Oil,10.0
601,3997,Pepper,5.0
601,3998,Egg Yolks,20.0
602,,,
603,3999,Bagels,350.0
603,4000,Butter,140.0
603,4001,Honey,80.0
603,4002,Salt,10.0
603,4003,MSG,2.0
603,4004,Parsley Powder,5.0
604,4005,Potatoes,300.0
604,4006,Garlic Oil,10.0
604,4007,Salt,5.0
604,4008,Salmon,120.0
604,4009,Japanese Mayo,80.0
604,4010,Spring Onions,20.0
604,4011,Tobiko,30.0
605,4012,Banana,400.0
605,4013,Milk,80.0
605,4014,Whipping Cream,150.0
605,4015,Sugar,100.0
605,4016,Egg Yolks,60.0
605,4017,Cinnamon,5.0
605,4018,Vanilla,5.0
605,4019,Baking Pan,150.0
606,4020,Fried Dace,120.0
606,4021,Salted Black Beans,30.0
606,4022,Pasta,225.0
606,4023,Garlic,15.0
606,4024,Olive Oil,30.0
607,4025,,140.0
607,4026,,20.0
607,4027,,30.0
607,4028,,50.0
607,4029,,200.0
607,4030,,10.0
607,4031,,15.0
607,4032,,100.0
607,4033,,50.0
607,4034,,120.0
607,4035,,10.0
608,4036,Butter,20.0
608,4037,Milo powder,5.0
608,4038,Cocoa powder,10.0
608,4039,Salt,0.01
608,4040,Condensed milk,120.0
608,4041,Vanilla,5.0
608,4042,Cream,30.0
608,4043,Chocolate sauce,80.0
608,4044,Biscuits,150.0
609,4045,Butter,100.0
609,4046,Milk,50.0
609,4047,All-purpose Flour,200.0
609,4048,Egg Yolks,120.0
609,4049,Vanilla Extract,5.0
609,4050,Salt,3.0
609,4051,Egg Whites,120.0
609,4052,Granulated Sugar,100.0
610,4053,Century Egg,200.0
610,4054,Regular Egg,50.0
610,4055,Cheese,200.0
610,4056,Black Pepper,5.0
610,4057,Crispy Bacon,100.0
610,4058,Pasta,350.0
611,4059,Chicken,300.0
611,4060,Ginger,10.0
611,4061,Spring Onion,20.0
611,4062,Chili Sauce,50.0
611,4063,Coconut Milk,1400.0
612,,,
613,4064,chicken,800.0
613,4065,onion,150.0
613,4066,apple,136.0
613,4067,carrot,100.0
613,4068,napa cabbage,200.0
613,4069,spring onions,50.0
613,4070,ginger,20.0
613,4071,goji berries,100.0
614,4072,chili,100.0
614,4073,century egg,50.0
614,4074,garlic,15.0
614,4075,salt,5.0
614,4076,sesame,10.0
614,4077,vinegar,50.0
614,4078,rice,150.0
615,4079,Coco Crunch,200.0
615,4080,Strawberry,100.0
615,4081,Milk,800.0
616,4082,corn,500.0
616,4083,milk,1000.0
616,4084,egg yolks,60.0
616,4085,sugar,150.0
616,4086,flour,100.0
616,4087,cornstarch,20.0
616,4088,vanilla,10.0
616,4089,rum,30.0
616,4090,whipped cream,300.0
616,4091,oats,80.0
616,4092,brown butter,100.0
617,4093,Frozen Puff Pastry,250.0
617,4094,Ground Cinnamon,6.0
617,4095,Granulated Sugar,6.0
617,4096,Milk,240.0
618,4097,Butter,120.0
618,4098,Sugar,180.0
618,4099,Egg,50.0
618,4100,Flour,100.0
618,4101,Black Sesame Seeds,50.0
618,4102,Black Sesame Paste,20.0
618,4103,Salt,10.0
618,4104,Starbucks Black Sesame Tong Yuen,100.0
619,4105,,250.0
619,4106,,400.0
619,4107,,200.0
619,4108,,150.0
619,4109,,100.0
619,4110,,100.0
620,4111,Gula Melaka,364.0
620,4112,Pandan,50.0
620,4113,Longan,364.0
620,4114,Lo-Hon-Gor,178.0
620,4115,Espresso,100.0
621,4116,Potatoes,400.0
621,4117,Sunflower Oil,20.0
621,4118,Salt,5.0
621,4119,Pepper,0.0
621,4120,No information available,0.0
622,4121,Persimmons,200.0
622,4122,Sweet Potatoes,150.0
622,4123,Goji Berries,50.0
622,4124,Longans,150.0
622,4125,Red Dates,120.0
622,4126,Raisins,25.0
622,4127,Butter,115.0
622,4128,Gula Melaka,120.0
622,4129,Eggs,120.0
622,4130,Korean Pear,150.0
622,4131,Flour,900.0
622,4132,Baking Powder,10.0
622,4133,Christmas Spices,10.0
622,4134,Salt,10.0
622,4135,Rum,1500.0
623,4136,Sweetened Condensed Milk,400.0
623,4137,Whipped Cream,250.0
623,4138,Kante,100.0
623,4139,Kante Powder,10.0
623,4140,Miso Paste,20.0
623,4141,Seaweed Sheets,50.0
624,4142,Gula Melaka,50.0
624,4143,Coconut Milk,300.0
624,4144,Butter,200.0
624,4145,Sugar,100.0
624,4146,Eggs,120.0
624,4147,Longans (Rum Soaked),200.0
625,4148,Hinane Bengali Style White Bread,1200.0
625,4149,Unsalted Butter,100.0
625,4150,Homemade Kaya Jam,800.0
625,4151,Large Eggs,240.0
626,4152,Cheese,114.0
626,4153,Bread,120.0
626,4154,Kimchi,100.0
627,4155,Flour,450.0
627,4156,All-Purpose Flour,110.0
627,4157,Sugar,22.0
627,4158,Salt,11.0
627,4159,Yeast,6.8
627,4160,Water,350.0
627,4161,Butter,115.0
628,4162,,20.0
628,4163,,100.0
628,4164,,1.0
628,4165,,50.0
628,4166,,20.0
628,4167,,100.0
628,4168,,100.0
628,4169,,10000.0
629,4170,Gula Melaka,200.0
629,4171,Instant Coffee,10.0
629,4172,All-Purpose Flour,120.0
629,4173,,250.0
629,4174,White Rice,90.0
629,4175,Tapioca Starch,45.0
629,4176,,180.0
629,4177,Salt,3.75
629,4178,Full-Fat Coconut Milk,240.0
630,4179,Garlic,150.0
630,4180,Ginger,100.0
630,4181,Chilies,100.0
630,4182,Sichuan Peppercorns,20.0
630,4183,Five-Spice Powder,20.0
630,4184,Lao Gan Ma,50.0
630,4185,Egg,50.0
630,4186,Cream,150.0
630,4187,Soy Sauce,50.0
630,4188,Sesame Oil,20.0
630,4189,Spaghetti,100.0
630,4190,Spring Onions,20.0
631,4191,,100.0
631,4192,,20.0
631,4193,,20.0
631,4194,,10.0
631,4195,,50.0
631,4196,,20.0
631,4197,,20.0
631,4198,,20.0
631,4199,,100.0
632,4200,Egg,50.0
632,4201,Cream,120.0
632,4202,Mentaiko,60.0
632,4203,Cheese,80.0
632,4204,Soy Sauce,50.0
632,4205,Black Pepper,4.0
632,4206,Pasta,150.0
633,4207,,364.0
633,4208,,0.0
633,4209,,225.0
633,4210,,0.0
633,4211,,364.0
633,4212,,364.0
633,4213,,364.0
633,4214,,364.0
634,4215,ground beef,250.0
634,4216,onions,150.0
634,4217,kimchi,50.0
634,4218,broken pasta,100.0
634,4219,ricotta cheese,50.0
634,4220,mozzarella cheese,100.0
635,,,
636,4221,Snow Fungus,0.0
636,4222,Red Dates,100.0
636,4223,Goji Berries,50.0
636,4224,Dried Longans,90.0
636,4225,Rock Sugar,50.0
636,4226,Papaya,150.0
637,4227,Peanut Butter,100.0
637,4228,All-purpose Flour,200.0
637,4229,Sugar,100.0
637,4230,Salt,5.0
637,4231,Baking Powder,1.0
637,4232,Oil,50.0
637,4233,Sesame Oil,2.0
638,4234,sweet cream,50.0
638,4235,caramel,50.0
638,4236,berries,20.0
638,4237,pickle juice,50.0
639,4238,Flour,364.0
639,4239,Salt,5.0
639,4240,Sugar,227.0
639,4241,Active Dry Yeast,5.0
639,4242,Milk,48.5
639,4243,Egg,50.0
639,4244,Butter,227.0
639,4245,Pineapple Jam,227.0
640,4246,Rice,80.0
640,4247,Chicken Stock,1000.0
640,4248,Chicken,500.0
640,4249,Abalone,300.0
640,4250,Ginger,25.0
640,4251,Spring Onions,20.0
640,4252,Soy Sauce,30.0
640,4253,Sesame Oil,30.0
640,4254,Frozen Puff Pastry,800.0
640,4255,Egg,50.0
641,4256,,120.0
641,4257,,240.0
641,4258,,1200.0
641,4259,,5.0
641,4260,,60.0
642,,,
643,4261,Eggs,120.0
643,4262,Butter,50.0
643,4263,Milk,125.0
643,4264,Sugar,20.0
643,4265,Salt,5.0
643,4266,Baking Powder,5.0
643,4267,Vanilla Extract,5.0
643,4268,Cinnamon,3.0
643,4269,Rice Paper,80.0
643,4270,Baking Powder (for Rice Paper),3.0
644,4271,butter,100.0
644,4272,sugar,50.0
644,4273,flour,200.0
644,4274,baking powder,5.0
644,4275,salt,1.0
644,4276,egg,50.0
644,4277,vanilla,5.0
644,4278,instant coffee,20.0
644,4279,flaky salt,10.0
645,4280,Butter,50.0
645,4281,Sugar,25.0
645,4282,Egg(s),120.0
645,4283,Coffee,10.0
645,4284,Vanilla,10.0
645,4285,Flour,250.0
646,4286,Potato,200.0
646,4287,Garlic Oil,50.0
646,4288,Salt,5.0
646,4289,Salmon,80.0
646,4290,Japanese Mayo,50.0
646,4291,Spring Onions,20.0
646,4292,Tobiko,10.0
647,,,
648,,,
649,4293,Egg Yolks,120.0
649,4294,Sugar,80.0
649,4295,Heavy Cream,220.0
649,4296,Thai Tea Leaves,20.0
649,4297,Toasted Coconut Flakes,60.0
650,4298,watermelon,100.0
650,4299,tomatoes,50.0
650,4300,mozzarella,50.0
650,4301,basil,20.0
650,4302,olive oil,10.0
650,4303,balsamic vinegar,5.0
650,4304,flaky salt,1.0
650,4305,prosciutto,20.0
651,,,
652,,,
653,4306,bagel,200.0
653,4307,egg,0.0
653,4308,cooking oil,28.0
653,4309,honey,20.0
653,4310,salt,2.0
653,4311,parsley powder,2.0
654,4312,potato,250.0
654,4313,garlic,20.0
654,4314,oil,30.0
654,4315,salmon,150.0
654,4316,Japanese mayo,100.0
654,4317,spring onions,50.0
654,4318,tobiko,20.0
655,,,
656,4319,fried dace,250.0
656,4320,salted black beans,100.0
656,4321,garlic,6.0
656,4322,oiloni,21.0
656,4323,rice,180.0
656,4324,pasta,120.0
657,4325,egg,400.0
657,4326,sugar,200.0
657,4327,milk,250.0
657,4328,butter,500.0
657,4329,vanilla,10.0
657,4330,flour,1200.0
657,4331,tapioca flour,600.0
657,4332,,200.0
658,,,
659,4333,butter,250.0
659,4334,milk,550.0
659,4335,sugar,2000.0
659,4336,cake flour,550.0
659,4337,egg yolk,40.0
659,4338,vanilla,20.0
659,4339,salt,5.0
659,4340,egg white,60.0
659,4341,none,0.0
660,,,
661,4342,chicken,500.0
661,4343,brown sugar,100.0
661,4344,fresh lemongrass,50.0
661,4345,ginger,50.0
661,4346,shallots,50.0
661,4347,lime juice,100.0
661,4348,peas,100.0
661,4349,coconut milk,1200.0
661,4350,chili,100.0
661,4351,soy sauce,50.0
662,,,
663,4352,onion,150.0
663,4353,apple,150.0
663,4354,carrot,100.0
663,4355,napa cabbage,100.0
663,4356,spring onions,50.0
663,4357,ginger,30.0
663,4358,goji berries,50.0
663,4359,chicken,1500.0
664,4360,,100.0
664,4361,,100.0
664,4362,,200.0
664,4363,,14.0
664,4364,,7.0
664,4365,,30.0
664,4366,,30.0
665,4367,Coco Crunch,100.0
665,4368,strawberry,50.0
665,4369,milk,1000.0
666,4370,corn,500.0
666,4371,milk,375.0
666,4372,milk,7.0
666,4373,egg,200.0
666,4374,sugar,350.0
666,4375,vanilla,5.0
666,4376,rum,20.0
666,4377,oats,50.0
666,4378,brown butter,56.0
667,4379,,1000.0
667,4380,,15.0
667,4381,,50.0
667,4382,,200.0
668,4383,butter,100.0
668,4384,sugar,200.0
668,4385,egg,50.0
668,4386,vanilla,5.0
668,4387,brown sugar,100.0
668,4388,black sesame seeds,50.0
668,4389,black sesame paste,20.0
668,4390,tong yuan,1200.0
669,,,
670,4391,jaggery,50.0
670,4392,,10.0
670,4393,,50.0
670,4394,,20.0
670,4395,,50.0
671,4396,potato,2000.0
671,4397,cooking oil,14.0
671,4398,salt,10.0
672,4399,egg,100.0
672,4400,cooking oil,28.0
672,4401,coconut sugar,750.0
672,4402,dried persimmon,50.0
672,4403,dried sweet potato,40.0
672,4404,dried goji berries,50.0
672,4405,dried longan,50.0
672,4406,dried red date,50.0
672,4407,dried raisin,50.0
672,4408,baking powder,20.0
672,4409,Christmas spice mix,10.0
672,4410,salt,5.0
672,4411,butter,70.0
672,4412,orange zest,10.0
672,4413,orange juice,100.0
672,4414,Korean pear,50.0
672,4415,rum,50.0
673,,,
674,4416,palm sugar,200.0
674,4417,coconut oil,70.0
674,4418,butter,115.0
674,4419,egg,140.0
674,4420,palm sugar,200.0
674,4421,dry ingredients,200.0
674,4422,longan,100.0
675,4423,white bread,200.0
675,4424,butter,50.0
675,4425,jam,50.0
675,4426,egg yolk,20.0
676,4427,Kimchi,200.0
676,4428,Bread,250.0
676,4429,Cheese,100.0
677,,,
678,4430,pandan leaf,50.0
678,4431,palm sugar,100.0
678,4432,egg,120.0
678,4433,cooking oil,70.0
678,4434,flour,100.0
679,,,
680,4435,garlic,30.0
680,4436,ginger,40.0
680,4437,chili,20.0
680,4438,Sichuan pepper,10.0
680,4439,five spice powder,10.0
680,4440,Lao Gan Ma,50.0
680,4441,oil,20.0
680,4442,egg,50.0
680,4443,cream,20.0
680,4444,soy sauce,50.0
680,4445,sesame oil,10.0
680,4446,spring onion,20.0
680,4447,spaghetti,350.0
681,4448,rose syrup,30.0
681,4449,evaporated milk,240.0
681,4450,pandan leaves,50.0
681,4451,matcha powder,10.0
681,4452,ice,50.0
681,4453,milk,150.0
681,4454,pandan juice,50.0
682,4455,spicy pollack roe,100.0
682,4456,egg,50.0
682,4457,cream,100.0
682,4458,soy sauce,20.0
682,4459,cheese,50.0
682,4460,black pepper,5.0
682,4461,pasta,120.0
683,4462,all-purpose flour,364.0
683,4463,golden syrup,350.0
683,4464,lye water,0.0
683,4465,oil,7.0
683,4466,beef,250.0
683,4467,mushroom duxelles,80.0
683,4468,parma ham,120.0
683,4469,pastry,280.0
684,4470,ground beef,250.0
684,4471,onion,150.0
684,4472,kimchi,100.0
684,4473,pasta,120.0
684,4474,ricotta cheese,80.0
684,4475,mozzarella cheese,80.0
685,4476,egg white,120.0
685,4477,sugar,50.0
685,4478,corn flour,180.0
685,4479,egg yolk,50.0
685,4480,salt,3.0
685,4481,milk,200.0
686,4482,snow fungus,120.0
686,4483,red dates,120.0
686,4484,goji berries,120.0
686,4485,dried longans,120.0
686,4486,rock sugar,120.0
686,4487,papaya,120.0
687,4488,peanuts,1000.0
687,4489,peanut butter,200.0
687,4490,egg,50.0
687,4491,cooking oil,14.0
687,4492,sugar,200.0
687,4493,baking powder,25.0
687,4494,sesame oil,10.0
688,4495,,1500.0
688,4496,,300.0
688,4497,,600.0
688,4498,,1500.0
688,4499,berries,200.0
688,4500,sweet cream,300.0
688,4501,caramel,300.0
689,,,
690,,,
691,4502,bacon,120.0
691,4503,guanciale,70.0
691,4504,egg,120.0
691,4505,parmesan cheese,80.0
691,4506,potato starch,50.0
691,4507,,0.0
691,4508,potato noodle,200.0
692,4509,potato,250.0
692,4510,whipped cream,150.0
692,4511,onion,100.0
692,4512,carrot,80.0
692,4513,chicken,300.0
692,4514,Japanese curry,120.0
692,4515,udon noodles,1000.0
693,4516,eggs,1000.0
693,4517,butter,500.0
693,4518,milk,50.0
693,4519,sugar,100.0
693,4520,salt,10.0
693,4521,baking powder,20.0
693,4522,vanilla,10.0
693,4523,cinnamon,10.0
693,4524,rice paper,40000.0
694,4525,butter,100.0
694,4526,sugar,200.0
694,4527,instant coffee,20.0
694,4528,egg,50.0
694,4529,vanilla extract,5.0
694,4530,flour,120.0
694,4531,baking powder,10.0
694,4532,salt,5.0
694,4533,table salt,10.0
694,4534,flaky salt,10.0
695,4535,butter,115.0
695,4536,sugar,100.0
695,4537,egg,150.0
695,4538,instant coffee,50.0
695,4539,hot water,0.0
695,4540,vanilla,10.0
695,4541,flour,450.0
696,4542,potato,200.0
696,4543,garlic,10.0
696,4544,cooking oil,20.0
696,4545,salmon,150.0
696,4546,Japanese mayo,50.0
696,4547,spring onions,20.0
696,4548,tobiko,10.0
697,4549,,50.0
697,4550,,14.0
697,4551,egg,120.0
697,4552,,150.0
697,4553,all-purpose flour,80.0
697,4554,baking powder,10.0
697,4555,baking soda,5.0
697,4556,,5.0
697,4557,butter,70.0
697,4558,,150.0
697,4559,cream,35.0
698,,,
699,,,
700,4560,watermelon,200.0
700,4561,tomato,120.0
700,4562,mozzarella cheese,80.0
700,4563,basil leaves,20.0
700,4564,olive oil,10.0
700,4565,balsamic vinegar,50.0
700,4566,salt,10.0
700,4567,black pepper,10.0
700,4568,prosciutto,50.0
701,4569,flour,340.0
701,4570,sugar,18.0
701,4571,salt,5.0
701,4572,baking powder,10.0
701,4573,yeast,5.0
701,4574,egg,50.0
701,4575,milk,160.0
701,4576,tomato sauce,200.0
701,4577,mozzarella cheese,80.0
701,4578,prosciutto,50.0
701,4579,arugula,20.0
701,4580,olive oil,10.0
701,4581,cured egg yolk,30.0
701,4582,black pepper,2.0
702,4583,apple,250.0
702,4584,,0.0
703,4585,Bagels,360.0
703,4586,Butter,110.0
703,4587,Honey,60.0
703,4588,Salt,5.0
703,4589,MSG (optional),2.0
703,4590,Parsley powder (optional),5.0
704,4591,potatoes,250.0
704,4592,garlic oil,20.0
704,4593,salt,5.0
704,4594,salmon,150.0
704,4595,Japanese mayo,20.0
704,4596,spring onions,20.0
704,4597,tobiko,10.0
705,4598,banana,150.0
705,4599,milk,80.0
705,4600,whipping cream,150.0
705,4601,vanilla,10.0
705,4602,cinnamon powder,10.0
705,4603,egg yolks,120.0
705,4604,sugar,100.0
706,4605,fried dace,125.0
706,4606,salted black beans,52.0
706,4607,garlic,15.0
706,4608,pasta (spaghetti),200.0
706,4609,oil (olive),45.0
706,4610,salt,5.0
707,4611,Butter,120.0
707,4612,Sugar,200.0
707,4613,Egg(s),60.0
707,4614,Milk,100.0
707,4615,Vanilla extract,5.0
707,4616,Glutinous rice flour,50.0
707,4617,Tapioca flour,25.0
707,4618,Kuih balu mold,10.0
708,4619,Milo powder,100.0
708,4620,cocoa powder,100.0
708,4621,salt,10.0
708,4622,condensed milk,300.0
708,4623,vanilla,10.0
708,4624,cream,150.0
708,4625,classic Mary biscuits,200.0
708,4626,chocolate sauce,150.0
708,4627,melted chocolate,100.0
708,4628,ganache,100.0
709,4629,Butter,250.0
709,4630,Milk,280.0
709,4631,Cake Flour,540.0
709,4632,Egg Yolks,180.0
709,4633,Vanilla,10.0
709,4634,Salt,6.0
710,4635,Century Egg,200.0
710,4636,Egg,50.0
710,4637,Cheese,150.0
710,4638,Black Pepper,5.0
710,4639,Bacon,100.0
711,4640,chicken breast,500.0
711,4641,instant coconut milk,240.0
711,4642,ginger,20.0
711,4643,spring onion,10.0
711,4644,salt,5.0
711,4645,chili sauce,60.0
712,4646,Chicken Breast,550.0
712,4647,Rice,225.0
712,4648,Ginger,60.0
712,4649,Scallion,15.0
712,4650,Garlic,30.0
712,4651,Butter,35.0
712,4652,Chicken Broth,1100.0
712,4653,Lime Juice,70.0
712,4654,Soy Sauce,25.0
712,4655,Ginger Paste,25.0
712,4656,Oil,20.0
712,4657,Sesame Oil,15.0
712,4658,Scallion Oil,15.0
713,4659,chicken,1000.0
713,4660,onion,200.0
713,4661,apple,150.0
713,4662,carrot,100.0
713,4663,napa cabbage,200.0
713,4664,spring onions,20.0
713,4665,ginger,20.0
713,4666,goji berries,100.0
714,4667,Century Eggs,200.0
714,4668,Spicy Green Chilies,150.0
714,4669,Garlic,30.0
714,4670,Salt,5.0
714,4671,Sesame,20.0
714,4672,Vinegar,20.0
715,4673,Coco Crunch,500.0
715,4674,Strawberry,200.0
715,4675,Milk,240.0
715,4676,Sugar,100.0
715,4677,Salt,20.0
715,4678,Cocoa Powder,50.0
715,4679,Flavor Enhancer,10.0
716,4680,Flour,270.0
716,4681,Corn Cobs,600.0
716,4682,Milk,550.0
716,4683,Egg Yolks,120.0
716,4684,Sugar,220.0
716,4685,Brown Butter,60.0
716,4686,Cornstarch,15.0
716,4687,Vanilla Extract,5.0
716,4688,Rum,30.0
716,4689,Whipped Cream,230.0
716,4690,Oats,60.0
716,4691,Salt,5.0
717,4692,Frozen Puff Pastry,120.0
717,4693,Cinnamon,5.0
717,4694,Sugar,10.0
717,4695,Milk,240.0
718,4696,Black Sesame Seeds,200.0
718,4697,Black Sesame Paste,50.0
718,4698,Tong Yuen,4000.0
718,4699,Egg,50.0
718,4700,Flour,2000.0
718,4701,Granulated Sugar,1000.0
718,4702,Salt,5.0
718,4703,Unsalted Butter,100.0
719,4704,chicken breast,550.0
719,4705,potatoes,225.0
719,4706,carrots,175.0
719,4707,durian flesh,125.0
719,4708,curry paste,50.0
719,4709,coconut milk,450.0
719,4710,fish sauce,25.0
719,4711,sugar,20.0
719,4712,tamarind paste,20.0
719,4713,curry powder,15.0
719,4714,salt,10.0
720,4715,Gula Melaka,80.0
720,4716,Pandan Leaves,25.0
720,4717,Longan Fruit (Dried),35.0
720,4718,Vanilla Sweet Nescafe Espresso Concentrate,120.0
720,4719,Espresso (or Nescafe Espresso Concentrate),60.0
721,4720,potatoes,2000.0
721,4721,oil,500.0
721,4722,salt,10.0
721,4723,pepper,5.0
721,4724,cooking oil for frying,30.0
722,4725,Sweet potatoes,200.0
722,4726,Goji berries,100.0
722,4727,Longans,150.0
722,4728,Red dates,100.0
722,4729,Raisins,50.0
722,4730,Butter,100.0
722,4731,Gula melaka,50.0
722,4732,Eggs,120.0
722,4733,Korean pear,50.0
722,4734,Flour,200.0
722,4735,Baking powder,10.0
722,4736,Christmas spices,5.0
722,4737,Salt,2.0
722,4738,Rum,150.0
723,4739,,250.0
723,4740,,150.0
723,4741,,200.0
723,4742,,100.0
723,4743,,50.0
723,4744,,100.0
723,4745,,25.0
723,4746,,50.0
723,4747,,50.0
723,4748,,25.0
724,4749,Gula Melaka,300.0
724,4750,Coconut milk,100.0
724,4751,Butter,225.0
724,4752,Eggs,225.0
724,4753,All-purpose flour,540.0
724,4754,Gula Melaka,300.0
724,4755,Rum,150.0
724,4756,Longans,450.0
725,4757,Hinanese Bengali style white bread,250.0
725,4758,butter,100.0
725,4759,Kaya,100.0
725,4760,egg yolk,20.0
726,4761,Bread,120.0
726,4762,Cheese,80.0
726,4763,Kimchi,100.0
727,4764,All-Purpose Flour,1200.0
727,4765,Bread Flour,550.0
727,4766,Sugar,225.0
727,4767,Salt,12.0
727,4768,Yeast,15.0
727,4769,Water,75.0
727,4770,Butter,220.0
728,4771,Pandan leaves,120.0
728,4772,Coconut milk,400.0
728,4773,Egg,120.0
728,4774,Palm sugar,200.0
728,4775,Salt,5.0
728,4776,Oil,30.0
728,4777,Flour,100.0
729,,,
730,4778,,100.0
730,4779,,20.0
730,4780,,50.0
730,4781,,10.0
730,4782,,10.0
730,4783,,20.0
730,4784,,10.0
730,4785,Lao Gan Ma,50.0
730,4786,,20.0
730,4787,,20.0
730,4788,,100.0
730,4789,,50.0
730,4790,,50.0
730,4791,,10.0
730,4792,,10.0
730,4793,,10.0
730,4794,,10.0
730,4795,,10.0
731,4796,Rose Syrup,100.0
731,4797,Evaporated Milk,120.0
731,4798,Pandan Leaves,20.0
731,4799,Matcha Powder,10.0
731,4800,Ice,150.0
731,4801,Fresh Milk,120.0
731,4802,Pandan Matcha Mix,50.0
732,4803,spicy pollack roe,100.0
732,4804,egg,50.0
732,4805,cream,50.0
732,4806,soy sauce,20.0
732,4807,cheese,50.0
732,4808,black pepper,5.0
733,4809,Flour,250.0
733,4810,Golden Syrup,60.0
733,4811,Lye Water,60.0
733,4812,Oil,15.0
733,4813,Beef,250.0
733,4814,Mushroom Duxelles,120.0
733,4815,Parma Ham,70.0
733,4816,Mustard,8.0
733,4817,Pastry Dough,200.0
734,4818,Ground Beef,250.0
734,4819,Onion,150.0
734,4820,Kimchi,200.0
734,4821,Pasta,100.0
734,4822,Ricotta Cheese,100.0
734,4823,Mozzarella Cheese,100.0
735,4824,Egg whites,120.0
735,4825,Sugar,200.0
735,4826,Corn flour,150.0
735,4827,Egg yolks,50.0
735,4828,Salt,5.0
735,4829,Milk,100.0
735,4830,Honey,60.0
735,4831,Honey butter with butter,100.0
735,4832,Soy sauce,20.0
735,4833,Vanilla extract,10.0
736,4834,,350.0
736,4835,,100.0
736,4836,,50.0
736,4837,,50.0
736,4838,,500.0
737,4839,Peanut Butter,57.0
737,4840,All-Purpose Flour,120.0
737,4841,Granulated Sugar,110.0
737,4842,Salt,5.0
737,4843,Baking Powder,4.0
737,4844,Oil,18.0
737,4845,Sesame Oil,5.0
737,4846,Peanuts,100.0
738,4847,Pickles,450.0
738,4848,Berries,150.0
738,4849,Sweet Cream,200.0
738,4850,Caramel,50.0
739,4851,Flour,250.0
739,4852,Yeast,7.0
739,4853,Sugar,200.0
739,4854,Milk,240.0
739,4855,Butter,115.0
739,4856,Pineapple Jam,240.0
739,4857,Eggs,50.0
739,4858,Salt,3.0
739,4859,Sugar,5.0
739,4860,Yeast Activator,20.0
739,4861,Milk,240.0
740,4862,Rice,100.0
740,4863,Chicken Stock (homemade),400.0
740,4864,Shredded Chicken,100.0
740,4865,Abalone,25.0
740,4866,Ginger,5.0
740,4867,Spring Onions,5.0
740,4868,Soy Sauce,5.0
740,4869,Sesame Oil,5.0
740,4870,Frozen Puff Pastry,100.0
741,4871,Bacon,230.0
741,4872,Guanciale,90.0
741,4873,Potatoes,360.0
741,4874,Egg,50.0
741,4875,Parmesan Cheese,180.0
741,4876,Black Pepper,5.0
742,4877,Potatoes,200.0
742,4878,Onions,80.0
742,4879,Carrots,40.0
742,4880,Chicken Breast,45.0
